2022,JUL,STATE,27,5,901000000
2022,JUL,STATE,35,5,593000000
2022,JUL,STATE,36,5,1336000000
2022,JUL,STATE,39,5,467000000
2022,JUL,STATE,41,5,228000000
2022,JUL,STATE,42,5,836000000
2022,JUL,STATE,46,5,361000000
2022,JUL,STATE,48,5,1381000000
2022,JUL,STATE,49,5,190000000
2022,JUL,STATE,50,5,216000000
2022,JUL,STATE,51,5,117000000
2022,JUL,STATE,53,5,532000000
2022,JUL,STATE,55,5,2735000000
2022,JUN,STATE,4,5,398000000
2022,JUN,STATE,6,5,3470000000
2022,JUN,STATE,8,5,446000000
2022,JUN,STATE,12,5,162000000
2022,JUN,STATE,13,5,166000000
2022,JUN,STATE,16,5,1405000000
2022,JUN,STATE,17,5,143000000
2022,JUN,STATE,18,5,370000000
2022,JUN,STATE,19,5,480000000
2022,JUN,STATE,20,5,343000000
2022,JUN,STATE,26,5,974000000
2022,JUN,STATE,27,5,871000000
2022,JUN,STATE,35,5,592000000
2022,JUN,STATE,36,5,1311000000
2022,JUN,STATE,39,5,458000000
2022,JUN,STATE,41,5,223000000
2022,JUN,STATE,42,5,834000000
2022,JUN,STATE,46,5,347000000
2022,JUN,STATE,48,5,1371000000
2022,JUN,STATE,49,5,186000000
2022,JUN,STATE,50,5,212000000
2022,JUN,STATE,51,5,116000000
2022,JUN,STATE,53,5,525000000
2022,JUN,STATE,55,5,2671000000
2022,MAR,STATE,4,5,452000000
2022,MAR,STATE,6,5,3717000000
2022,MAR,STATE,8,5,453000000
2022,MAR,STATE,12,5,183000000
2022,MAR,STATE,13,5,183000000
2022,MAR,STATE,16,5,1397000000
2022,MAR,STATE,17,5,155000000
2022,MAR,STATE,18,5,386000000
2022,MAR,STATE,19,5,487000000
2022,MAR,STATE,20,5,352000000
2022,MAR,STATE,26,5,1006000000
2022,MAR,STATE,27,5,895000000
2022,MAR,STATE,35,5,653000000
2022,MAR,STATE,36,5,1333000000
2022,MAR,STATE,39,5,480000000
2022,MAR,STATE,41,5,232000000
2022,MAR,STATE,42,5,873000000
2022,MAR,STATE,46,5,344000000
2022,MAR,STATE,48,5,1437000000
2022,MAR,STATE,49,5,185000000
2022,MAR,STATE,50,5,221000000
2022,MAR,STATE,51,5,128000000
2022,MAR,STATE,53,5,551000000
2022,MAR,STATE,55,5,2724000000
2022,MAY,STATE,4,5,433000000
2022,MAY,STATE,6,5,3668000000
2022,MAY,STATE,8,5,460000000
2022,MAY,STATE,12,5,180000000
2022,MAY,STATE,13,5,177000000
